station_id,station_name,obs_time,latitude_wgs84,longitude_wgs84,latitude_twd67,longitude_twd67,altitude,county_name,town_name,county_code,town_code,weather,visibility_description,sunshine_duration,precipitation,wind_direction,wind_speed,air_temperature,relative_humidity,air_pressure,uv_index,max_10min_wind_speed,max_10min_wind_direction,max_10min_wind_time,peak_gust_speed,peak_gust_wind_direction,peak_gust_time,daily_high_temperature,daily_high_temperature_time,daily_low_temperature,daily_low_temperature_time
C2M9C0,紫雲,2026-07-02T10:30:00+08:00,23.494914,120.540253,23.496678,120.532142,104.0,嘉義縣,竹崎鄉,10010,10010140,多雲,,,0.0,20.0,1.1,31.6,73.0,,,1.3,180.0,2026-07-02T09:01:00+08:00,2.5,160.0,2026-07-02T09:26:00+08:00,31.8,2026-07-02T08:26:00+08:00,25.1,2026-07-02T03:34:00+08:00
C2M9E0,旺來山,2026-07-02T10:30:00+08:00,23.555153,120.486463,23.556913,120.478349,125.0,嘉義縣,民雄鄉,10010,10010050,多雲,,,,220.0,2.3,31.1,71.0,,,2.2,270.0,2026-07-02T09:55:00+08:00,4.2,270.0,2026-07-02T09:56:00+08:00,31.9,2026-07-02T09:31:00+08:00,26.1,2026-07-02T05:30:00+08:00
C2M9B0,西興,2026-07-02T10:30:00+08:00,23.2428,120.57617,23.244571,120.568077,454.0,嘉義縣,大埔鄉,10010,10010170,晴,,,0.0,160.0,0.8,29.8,73.0,,,1.0,160.0,2026-07-02T09:16:00+08:00,2.0,100.0,2026-07-02T09:40:00+08:00,30.4,2026-07-02T09:31:00+08:00,23.1,2026-07-02T04:57:00+08:00
C2N190,烏樹,2026-07-02T10:30:00+08:00,23.32393,120.36989,23.32569,120.361793,22.0,臺南市,後壁區,67000,67000050,多雲,,,0.0,290.0,1.3,32.2,74.0,,,2.2,310.0,2026-07-02T09:46:00+08:00,3.5,320.0,2026-07-02T09:39:00+08:00,32.4,2026-07-02T09:37:00+08:00,25.5,2026-07-02T04:21:00+08:00
C2N180,鹿陶洋,2026-07-02T10:30:00+08:00,23.14325,120.48352,23.145019,120.475434,85.0,臺南市,楠西區,67000,67000240,晴,,,0.0,330.0,0.9,33.4,63.0,,,1.4,240.0,2026-07-02T09:51:00+08:00,2.6,250.0,2026-07-02T09:22:00+08:00,34.4,2026-07-02T09:35:00+08:00,24.5,2026-07-02T04:47:00+08:00
C2V920,匏子寮,2026-07-02T10:30:00+08:00,23.04905,120.55319,23.050824,120.54511,212.0,高雄市,甲仙區,64000,64000330,晴,,,0.0,300.0,1.6,30.4,71.0,,,1.4,330.0,2026-07-02T09:22:00+08:00,4.0,310.0,2026-07-02T09:21:00+08:00,33.0,2026-07-02T10:14:00+08:00,24.1,2026-07-02T05:23:00+08:00
C2V580,瑞山,2026-07-02T10:30:00+08:00,22.90304,120.43424,22.904811,120.42617,108.0,高雄市,內門區,64000,64000350,晴,,,0.0,20.0,0.9,32.7,68.0,,,2.0,320.0,2026-07-02T09:07:00+08:00,3.9,270.0,2026-07-02T09:26:00+08:00,32.8,2026-07-02T10:29:00+08:00,25.1,2026-07-02T05:06:00+08:00
C2R9A0,高士國小,2026-07-02T10:30:00+08:00,22.12553,120.84653,22.127335,120.838508,167.0,屏東縣,牡丹鄉,10013,10013330,陰有雨,,,35.0,160.0,0.9,26.5,98.0,,,1.8,20.0,2026-07-02T09:01:00+08:00,4.4,290.0,2026-07-02T09:12:00+08:00,26.6,2026-07-02T01:23:00+08:00,24.6,2026-07-02T05:13:00+08:00
C2M530,奮起湖,2026-07-02T10:30:00+08:00,23.493903,120.699253,23.495674,120.691142,1385.0,嘉義縣,竹崎鄉,10010,10010140,多雲,,,0.0,200.0,0.7,21.4,96.0,,,1.2,190.0,2026-07-02T09:01:00+08:00,2.9,160.0,2026-07-02T09:32:00+08:00,24.1,2026-07-02T09:22:00+08:00,18.1,2026-07-02T04:56:00+08:00
C2M810,里佳,2026-07-02T10:30:00+08:00,23.389125,120.716647,23.390899,120.708543,1354.0,嘉義縣,阿里山鄉,10010,10010180,晴,,,0.0,280.0,2.4,22.5,89.0,,,1.9,290.0,2026-07-02T09:38:00+08:00,3.2,280.0,2026-07-02T09:36:00+08:00,24.9,2026-07-02T07:56:00+08:00,19.8,2026-07-02T04:36:00+08:00
C2C590,觀音,2026-07-02T10:30:00+08:00,25.027072,121.153317,25.028835,121.145094,72.0,桃園市,觀音區,68000,68000120,晴,,,0.0,310.0,1.9,31.8,73.0,,,1.9,320.0,2026-07-02T09:49:00+08:00,4.3,300.0,2026-07-02T09:09:00+08:00,32.3,2026-07-02T09:49:00+08:00,25.1,2026-07-02T05:11:00+08:00
C2E420,竹南,2026-07-02T10:30:00+08:00,24.70898,120.88897,24.710737,120.880772,19.0,苗栗縣,竹南鎮,10005,10005040,多雲,,,0.0,320.0,1.4,30.3,78.0,,,1.7,20.0,2026-07-02T09:32:00+08:00,3.5,50.0,2026-07-02T09:58:00+08:00,30.5,2026-07-02T10:08:00+08:00,26.2,2026-07-02T05:20:00+08:00
C2E430,南庄,2026-07-02T10:30:00+08:00,24.601775,121.000214,24.603539,120.992023,258.0,苗栗縣,南庄鄉,10005,10005110,多雲,,,0.0,350.0,1.3,29.6,78.0,,,1.3,350.0,2026-07-02T09:18:00+08:00,2.8,340.0,2026-07-02T09:10:00+08:00,29.6,2026-07-02T10:28:00+08:00,22.6,2026-07-02T05:08:00+08:00
C2AA10,中八仙,2026-07-02T10:30:00+08:00,25.11576,121.49199,25.117538,121.48376,16.0,臺北市,北投區,63000,63000120,晴,,,0.0,310.0,2.8,31.5,77.0,,,2.8,290.0,2026-07-02T09:08:00+08:00,5.1,280.0,2026-07-02T09:06:00+08:00,31.8,2026-07-02T10:21:00+08:00,24.1,2026-07-02T04:57:00+08:00
C2AK40,漁光,2026-07-02T10:30:00+08:00,24.96875,121.72132,24.970542,121.713099,723.0,新北市,坪林區,65000,65000200,晴,,,0.0,270.0,2.0,28.9,73.0,,,2.1,290.0,2026-07-02T09:36:00+08:00,4.5,270.0,2026-07-02T10:00:00+08:00,30.2,2026-07-02T07:19:00+08:00,23.7,2026-07-02T01:21:00+08:00
C2AK30,信賢,2026-07-02T10:30:00+08:00,24.84108,121.53492,24.842865,121.526709,356.0,新北市,烏來區,65000,65000290,晴,,,0.0,80.0,2.9,30.9,67.0,,,3.2,80.0,2026-07-02T09:14:00+08:00,5.5,60.0,2026-07-02T09:26:00+08:00,31.0,2026-07-02T10:27:00+08:00,22.4,2026-07-02T05:20:00+08:00
C2C830,中德,2026-07-02T10:30:00+08:00,24.981862,121.291344,24.983633,121.283124,117.0,桃園市,桃園區,68000,68000010,晴,,,0.0,330.0,2.0,31.9,70.0,,,2.7,320.0,2026-07-02T09:59:00+08:00,5.0,300.0,2026-07-02T09:54:00+08:00,32.1,2026-07-02T10:28:00+08:00,26.9,2026-07-02T03:35:00+08:00
C2C810,八德蔬果,2026-07-02T10:30:00+08:00,24.97858,121.28187,24.98035,121.27365,123.0,桃園市,八德區,68000,68000080,晴,,,0.0,310.0,1.5,32.6,68.0,,,1.4,310.0,2026-07-02T09:11:00+08:00,3.5,310.0,2026-07-02T09:56:00+08:00,32.6,2026-07-02T10:29:00+08:00,26.4,2026-07-02T01:23:00+08:00
C2D770,巨埔,2026-07-02T10:30:00+08:00,24.84435,121.11442,24.846203,121.10621,101.0,新竹縣,新埔鎮,10004,10004030,多雲,,,0.0,320.0,1.6,30.1,79.0,,,1.7,290.0,2026-07-02T09:58:00+08:00,3.2,310.0,2026-07-02T09:58:00+08:00,31.6,2026-07-02T10:03:00+08:00,24.6,2026-07-02T05:06:00+08:00
C2EA10,拉庫斯,2026-07-02T10:30:00+08:00,24.53637,121.02137,24.538136,121.013183,1187.0,苗栗縣,南庄鄉,10005,10005110,多雲,,,0.0,130.0,1.6,22.5,97.0,,,2.5,160.0,2026-07-02T09:51:00+08:00,4.8,170.0,2026-07-02T09:51:00+08:00,24.8,2026-07-02T08:40:00+08:00,20.7,2026-07-02T04:48:00+08:00
C2UC40,中城,2026-07-02T10:30:00+08:00,24.62865,121.74745,24.630449,121.739254,44.0,宜蘭縣,冬山鄉,10002,10002080,晴,,,0.0,20.0,1.3,33.4,60.0,,,1.7,100.0,2026-07-02T09:51:00+08:00,3.5,80.0,2026-07-02T09:58:00+08:00,33.6,2026-07-02T10:28:00+08:00,24.2,2026-07-02T05:07:00+08:00
C2UC30,金洋,2026-07-02T10:30:00+08:00,24.42465,121.74573,24.426453,121.737548,109.0,宜蘭縣,南澳鄉,10002,10002120,晴,,,0.0,50.0,1.3,31.8,65.0,,,1.6,20.0,2026-07-02T09:50:00+08:00,4.0,10.0,2026-07-02T09:53:00+08:00,32.0,2026-07-02T09:27:00+08:00,23.2,2026-07-02T05:19:00+08:00
C2D480,打鐵坑,2026-07-02T10:30:00+08:00,24.849664,121.150789,24.85175,121.142611,223.0,新竹縣,新埔鎮,10004,10004030,多雲,,,0.0,250.0,1.4,29.6,79.0,,,1.6,260.0,2026-07-02T09:16:00+08:00,3.0,230.0,2026-07-02T09:17:00+08:00,30.4,2026-07-02T09:54:00+08:00,24.3,2026-07-02T04:19:00+08:00
C2D430,峨眉,2026-07-02T10:30:00+08:00,24.6905,121.017189,24.692389,121.009083,87.0,新竹縣,峨眉鄉,10004,10004110,多雲,,,0.0,180.0,0.3,29.8,83.0,,,0.5,360.0,2026-07-02T09:22:00+08:00,1.6,330.0,2026-07-02T09:38:00+08:00,30.5,2026-07-02T10:00:00+08:00,24.1,2026-07-02T04:38:00+08:00
C2C480,桃園,2026-07-02T10:30:00+08:00,24.992425,121.323172,24.994256,121.315044,105.0,桃園市,桃園區,68000,68000010,晴,,,0.0,330.0,0.7,34.1,60.0,,,1.0,280.0,2026-07-02T09:51:00+08:00,2.1,260.0,2026-07-02T09:52:00+08:00,34.1,2026-07-02T10:30:00+08:00,27.3,2026-07-02T05:35:00+08:00
C2S890,關山,2026-07-02T10:30:00+08:00,23.0395,121.175017,23.041302,121.166934,217.0,臺東縣,關山鎮,10014,10014030,晴,,,0.0,180.0,1.9,31.8,65.0,,,2.0,210.0,2026-07-02T09:33:00+08:00,4.3,210.0,2026-07-02T09:44:00+08:00,32.1,2026-07-02T10:26:00+08:00,23.3,2026-07-02T05:03:00+08:00
C2O880,南化,2026-07-02T10:30:00+08:00,23.17332,120.59413,23.175093,120.586041,269.0,臺南市,南化區,67000,67000250,晴,,,0.0,210.0,0.8,32.5,65.0,,,1.1,200.0,2026-07-02T09:01:00+08:00,2.8,210.0,2026-07-02T09:49:00+08:00,33.6,2026-07-02T10:25:00+08:00,23.5,2026-07-02T05:35:00+08:00
C2SA40,瑞和,2026-07-02T10:30:00+08:00,22.974361,121.156697,22.976163,121.148618,189.0,臺東縣,鹿野鄉,10014,10014050,晴,,,0.0,200.0,2.4,32.2,61.0,,,2.1,180.0,2026-07-02T09:25:00+08:00,5.0,230.0,2026-07-02T09:55:00+08:00,32.4,2026-07-02T10:16:00+08:00,22.7,2026-07-02T04:48:00+08:00
C2R550,新埤,2026-07-02T10:30:00+08:00,22.467947,120.582894,22.469734,120.574852,31.0,屏東縣,新埤鄉,10013,10013150,陰,,,0.0,350.0,1.5,32.9,63.0,,,1.5,260.0,2026-07-02T09:24:00+08:00,3.6,250.0,2026-07-02T09:19:00+08:00,33.6,2026-07-02T10:27:00+08:00,25.3,2026-07-02T05:12:00+08:00
C2V570,吉東,2026-07-02T10:30:00+08:00,22.85418,120.54539,22.855957,120.537323,58.0,高雄市,美濃區,64000,64000310,晴,,,0.0,240.0,1.7,32.4,66.0,,,2.2,300.0,2026-07-02T09:54:00+08:00,4.0,300.0,2026-07-02T09:45:00+08:00,33.6,2026-07-02T10:14:00+08:00,26.0,2026-07-02T05:16:00+08:00
C2S800,華源,2026-07-02T10:30:00+08:00,22.65783,121.0232,22.659632,121.015143,79.0,臺東縣,太麻里鄉,10014,10014090,多雲,,,0.0,130.0,0.9,32.5,68.0,,,1.1,120.0,2026-07-02T09:44:00+08:00,2.7,120.0,2026-07-02T09:57:00+08:00,32.9,2026-07-02T10:09:00+08:00,25.2,2026-07-02T04:18:00+08:00
C2O850,環湖,2026-07-02T10:30:00+08:00,23.148665,120.4186,23.150431,120.410514,57.0,臺南市,大內區,67000,67000110,多雲,,,0.0,360.0,0.6,32.8,67.0,,,1.0,190.0,2026-07-02T09:17:00+08:00,2.3,220.0,2026-07-02T09:15:00+08:00,33.6,2026-07-02T10:13:00+08:00,24.9,2026-07-02T05:04:00+08:00
C2I210,蘆竹湳,2026-07-02T10:30:00+08:00,23.93398,120.81209,23.935748,120.803948,559.0,南投縣,中寮鄉,10008,10008080,晴,,,0.0,300.0,0.8,29.7,71.0,,,1.3,310.0,2026-07-02T09:22:00+08:00,2.4,350.0,2026-07-02T10:00:00+08:00,29.7,2026-07-02T09:57:00+08:00,23.4,2026-07-02T04:51:00+08:00
C2R240,萬巒,2026-07-02T10:30:00+08:00,22.527306,120.625111,22.529093,120.617065,87.0,屏東縣,萬巒鄉,10013,10013120,陰,,,0.0,20.0,0.5,31.9,66.0,,,0.8,290.0,2026-07-02T09:03:00+08:00,2.1,280.0,2026-07-02T09:05:00+08:00,32.2,2026-07-02T09:49:00+08:00,25.3,2026-07-02T05:25:00+08:00
C2R260,春日,2026-07-02T10:30:00+08:00,22.370361,120.628306,22.372152,120.62027,76.0,屏東縣,春日鄉,10013,10013310,陰,,,0.0,190.0,0.4,30.7,66.0,,,0.8,180.0,2026-07-02T09:05:00+08:00,3.6,150.0,2026-07-02T09:05:00+08:00,33.6,2026-07-02T10:08:00+08:00,25.9,2026-07-02T02:51:00+08:00
C2R490,九如,2026-07-02T10:30:00+08:00,22.74049,120.490555,22.742267,120.482496,45.0,屏東縣,九如鄉,10013,10013080,多雲,,,0.0,210.0,1.2,34.5,55.0,,,2.5,320.0,2026-07-02T09:37:00+08:00,4.5,290.0,2026-07-02T09:49:00+08:00,34.5,2026-07-02T10:30:00+08:00,26.9,2026-07-02T05:15:00+08:00
C2N200,口宵里,2026-07-02T10:30:00+08:00,23.15987,120.45988,23.161637,120.451793,272.0,臺南市,玉井區,67000,67000230,多雲,,,0.0,220.0,1.2,31.6,72.0,,,1.7,180.0,2026-07-02T09:03:00+08:00,3.3,210.0,2026-07-02T09:02:00+08:00,31.7,2026-07-02T10:24:00+08:00,24.8,2026-07-02T05:30:00+08:00
C2N210,岩坑,2026-07-02T10:30:00+08:00,23.24614,120.47458,23.247906,120.466487,154.0,臺南市,東山區,67000,67000060,多雲,,,0.0,210.0,0.7,31.8,68.0,,,1.2,260.0,2026-07-02T09:40:00+08:00,2.8,220.0,2026-07-02T09:31:00+08:00,32.2,2026-07-02T09:30:00+08:00,24.8,2026-07-02T03:15:00+08:00
C2M9F0,安溪寮,2026-07-02T10:30:00+08:00,23.350334,120.208039,23.352086,120.199941,54.0,嘉義縣,義竹鄉,10010,10010100,晴,,,0.0,270.0,2.5,31.7,71.0,,,1.9,270.0,2026-07-02T09:47:00+08:00,3.6,280.0,2026-07-02T09:56:00+08:00,32.3,2026-07-02T10:22:00+08:00,27.5,2026-07-02T02:50:00+08:00
C2M9G0,沄水,2026-07-02T10:30:00+08:00,23.38293,120.52666,23.384696,120.518557,178.0,嘉義縣,中埔鄉,10010,10010130,多雲,,,0.0,140.0,0.7,30.5,78.0,,,1.5,320.0,2026-07-02T09:04:00+08:00,2.6,310.0,2026-07-02T09:33:00+08:00,30.5,2026-07-02T09:02:00+08:00,24.8,2026-07-02T04:34:00+08:00
C2I240,外大坪,2026-07-02T10:30:00+08:00,23.9587,120.91788,23.960473,120.909735,725.0,南投縣,埔里鎮,10008,10008020,晴,,,0.0,310.0,3.1,28.1,79.0,,,2.4,310.0,2026-07-02T10:00:00+08:00,4.6,320.0,2026-07-02T09:59:00+08:00,29.8,2026-07-02T09:24:00+08:00,22.5,2026-07-02T05:34:00+08:00
C2I260,北坑,2026-07-02T10:30:00+08:00,23.92463,121.00683,23.926407,120.998687,601.0,南投縣,埔里鎮,10008,10008020,晴,,,0.0,140.0,1.0,31.2,55.0,,,1.7,290.0,2026-07-02T09:35:00+08:00,3.9,290.0,2026-07-02T09:51:00+08:00,31.6,2026-07-02T10:25:00+08:00,21.0,2026-07-02T05:38:00+08:00
C2D790,石鹿,2026-07-02T10:30:00+08:00,24.56551,121.15841,24.567282,121.150221,1785.0,新竹縣,五峰鄉,10004,10004130,晴,,,0.0,160.0,1.5,21.7,87.0,,,1.7,170.0,2026-07-02T09:11:00+08:00,3.0,160.0,2026-07-02T10:00:00+08:00,24.2,2026-07-02T09:40:00+08:00,18.8,2026-07-02T00:19:00+08:00
C2W230,畜試所澎湖,2026-07-02T10:30:00+08:00,23.628342,119.513206,23.630055,119.505094,35.0,澎湖縣,西嶼鄉,10016,10016040,晴,,,0.0,40.0,2.1,31.4,79.0,,,2.4,40.0,2026-07-02T09:59:00+08:00,3.9,20.0,2026-07-02T09:50:00+08:00,31.8,2026-07-02T08:12:00+08:00,25.3,2026-07-02T04:37:00+08:00
C2E880,三義,2026-07-02T10:30:00+08:00,24.405478,120.749819,24.407236,120.741644,507.0,苗栗縣,三義鄉,10005,10005130,多雲,,,0.0,280.0,0.8,26.6,94.0,,,1.2,260.0,2026-07-02T09:54:00+08:00,3.0,240.0,2026-07-02T09:50:00+08:00,27.6,2026-07-02T09:46:00+08:00,23.6,2026-07-02T00:21:00+08:00
C2FA00,烏石坑,2026-07-02T10:30:00+08:00,24.273503,120.947617,24.275269,120.939447,983.0,臺中市,和平區,66000,66000290,晴,,,0.0,340.0,0.5,26.6,77.0,,,1.3,60.0,2026-07-02T09:03:00+08:00,2.9,60.0,2026-07-02T09:56:00+08:00,28.0,2026-07-02T08:54:00+08:00,20.6,2026-07-02T01:34:00+08:00
C2F9A0,中竹林,2026-07-02T10:30:00+08:00,24.103556,120.751061,24.105556,120.743333,425.0,臺中市,太平區,66000,66000270,晴,,,,,,,,,,,,,,,,,,,
C2G840,北斗,2026-07-02T10:30:00+08:00,23.877586,120.514222,23.879222,120.506528,32.0,彰化縣,北斗鎮,10007,10007190,多雲,,,0.0,300.0,0.5,33.4,70.0,,,0.6,70.0,2026-07-02T09:02:00+08:00,1.7,190.0,2026-07-02T09:59:00+08:00,34.1,2026-07-02T10:20:00+08:00,26.3,2026-07-02T03:07:00+08:00
C2H950,中寮,2026-07-02T10:30:00+08:00,23.884447,120.766406,23.886278,120.758528,192.0,南投縣,中寮鄉,10008,10008080,晴,,,0.0,260.0,0.6,30.6,74.0,,,0.6,310.0,2026-07-02T09:53:00+08:00,2.6,300.0,2026-07-02T09:44:00+08:00,31.6,2026-07-02T09:53:00+08:00,24.8,2026-07-02T05:20:00+08:00
C2I090,鳳凰,2026-07-02T10:30:00+08:00,23.728081,120.787347,23.729722,120.779167,910.0,南投縣,鹿谷鄉,10008,10008070,晴,,,0.0,260.0,1.3,25.5,89.0,,,1.2,350.0,2026-07-02T09:42:00+08:00,2.7,360.0,2026-07-02T09:42:00+08:00,27.1,2026-07-02T07:24:00+08:00,21.9,2026-07-02T04:52:00+08:00
C2F860,梨山,2026-07-02T10:30:00+08:00,24.247522,121.243669,24.245,121.237667,2215.0,臺中市,和平區,66000,66000290,晴,,,0.0,270.0,0.9,23.4,57.0,,,1.2,340.0,2026-07-02T09:20:00+08:00,2.2,210.0,2026-07-02T09:34:00+08:00,23.8,2026-07-02T10:09:00+08:00,12.5,2026-07-02T04:19:00+08:00
C2K240,草嶺,2026-07-02T10:30:00+08:00,23.59555,120.693461,23.597319,120.685342,1132.0,雲林縣,古坑鄉,10009,10009070,多雲,,,0.0,320.0,2.4,24.1,92.0,,,3.2,320.0,2026-07-02T09:40:00+08:00,5.7,330.0,2026-07-02T09:35:00+08:00,26.0,2026-07-02T09:29:00+08:00,20.3,2026-07-02T05:20:00+08:00
C2E520,大湖,2026-07-02T10:30:00+08:00,24.414939,120.870872,24.4167,120.862694,320.0,苗栗縣,大湖鄉,10005,10005080,多雲,,,0.0,360.0,0.8,29.7,77.0,,,0.8,40.0,2026-07-02T09:20:00+08:00,2.1,300.0,2026-07-02T09:32:00+08:00,31.1,2026-07-02T09:29:00+08:00,22.6,2026-07-02T04:23:00+08:00
C2F000,大肚,2026-07-02T10:30:00+08:00,24.15295,120.572117,24.154667,120.564,273.0,臺中市,大肚區,66000,66000240,多雲,,,0.0,310.0,0.6,29.6,80.0,,,0.5,340.0,2026-07-02T09:14:00+08:00,1.6,350.0,2026-07-02T09:33:00+08:00,30.1,2026-07-02T10:06:00+08:00,26.0,2026-07-02T02:29:00+08:00
C2E540,龍溪,2026-07-02T10:30:00+08:00,24.606489,120.783933,24.608056,120.775556,32.0,苗栗縣,後龍鎮,10005,10005060,多雲,,,0.0,360.0,0.6,31.2,76.0,,,0.8,350.0,2026-07-02T09:19:00+08:00,2.4,350.0,2026-07-02T09:11:00+08:00,31.3,2026-07-02T10:27:00+08:00,24.8,2026-07-02T05:09:00+08:00
C2F930,大甲,2026-07-02T10:30:00+08:00,24.347667,120.640403,24.349917,120.632361,100.0,臺中市,大甲區,66000,66000110,多雲,,,0.0,330.0,0.4,31.0,79.0,,,0.6,310.0,2026-07-02T09:03:00+08:00,2.7,290.0,2026-07-02T09:01:00+08:00,31.3,2026-07-02T10:01:00+08:00,26.0,2026-07-02T02:23:00+08:00
C2G870,芳苑,2026-07-02T10:30:00+08:00,23.922303,120.320025,23.924,120.311861,12.0,彰化縣,芳苑鄉,10007,10007230,晴,,,0.0,330.0,2.1,31.9,74.0,,,2.2,340.0,2026-07-02T10:00:00+08:00,4.5,10.0,2026-07-02T09:54:00+08:00,32.1,2026-07-02T10:22:00+08:00,27.5,2026-07-02T01:40:00+08:00
C2G640,鹿港,2026-07-02T10:30:00+08:00,24.0753,120.430481,24.076944,120.422222,17.0,彰化縣,鹿港鎮,10007,10007020,晴,,,0.0,310.0,2.1,33.0,69.0,,,2.4,320.0,2026-07-02T09:43:00+08:00,5.2,350.0,2026-07-02T09:35:00+08:00,33.0,2026-07-02T10:06:00+08:00,26.5,2026-07-02T01:56:00+08:00
C2M910,嘉義大學,2026-07-02T10:30:00+08:00,23.471325,120.485903,23.473087,120.477795,68.0,嘉義市,東區,10020,10020010,多雲,,,0.0,180.0,0.6,33.1,65.0,,,1.2,120.0,2026-07-02T09:02:00+08:00,2.7,200.0,2026-07-02T09:39:00+08:00,33.3,2026-07-02T10:01:00+08:00,26.1,2026-07-02T02:43:00+08:00
C2O950,安南,2026-07-02T10:30:00+08:00,23.076694,120.144861,23.078333,120.136667,4.0,臺南市,安南區,67000,67000350,晴,,,,,,,,,,,,,,,,,,,
C2M410,馬頭山,2026-07-02T10:30:00+08:00,23.324361,120.582017,23.326389,120.573611,245.0,嘉義縣,大埔鄉,10010,10010170,多雲,,,0.0,170.0,1.1,33.1,65.0,,,1.0,140.0,2026-07-02T09:19:00+08:00,2.5,140.0,2026-07-02T09:24:00+08:00,33.1,2026-07-02T10:28:00+08:00,23.8,2026-07-02T05:24:00+08:00
C2O810,曾文,2026-07-02T10:30:00+08:00,23.219681,120.497328,23.221472,120.489222,161.0,臺南市,楠西區,67000,67000240,多雲,,,0.0,270.0,0.3,33.2,65.0,,,1.2,180.0,2026-07-02T09:01:00+08:00,2.5,170.0,2026-07-02T09:08:00+08:00,33.2,2026-07-02T10:30:00+08:00,24.8,2026-07-02T03:29:00+08:00
C2O930,玉井,2026-07-02T10:30:00+08:00,23.126042,120.46055,23.127833,120.452472,69.0,臺南市,玉井區,67000,67000230,晴,,,0.0,350.0,0.5,33.6,70.0,,,0.8,220.0,2026-07-02T09:41:00+08:00,2.7,190.0,2026-07-02T09:40:00+08:00,33.6,2026-07-02T10:30:00+08:00,25.0,2026-07-02T04:55:00+08:00
C2V260,月眉,2026-07-02T10:30:00+08:00,22.971003,120.539853,22.972778,120.531778,126.0,高雄市,杉林區,64000,64000340,晴,,,0.0,210.0,1.3,33.4,63.0,,,1.7,300.0,2026-07-02T09:59:00+08:00,3.7,210.0,2026-07-02T09:36:00+08:00,33.4,2026-07-02T10:30:00+08:00,24.6,2026-07-02T05:32:00+08:00
C2V250,甲仙,2026-07-02T10:30:00+08:00,23.080106,120.591758,23.081667,120.5825,298.0,高雄市,甲仙區,64000,64000330,晴,,,0.0,240.0,0.6,32.4,63.0,,,1.3,170.0,2026-07-02T09:33:00+08:00,2.7,150.0,2026-07-02T09:28:00+08:00,32.4,2026-07-02T09:58:00+08:00,22.0,2026-07-02T05:38:00+08:00
C2N160,西拉雅風管處,2026-07-02T10:30:00+08:00,23.189481,120.335297,23.191241,120.327209,43.0,臺南市,官田區,67000,67000100,多雲,,,0.0,340.0,0.9,32.5,68.0,,,1.2,270.0,2026-07-02T09:44:00+08:00,2.5,240.0,2026-07-02T09:37:00+08:00,33.2,2026-07-02T09:57:00+08:00,26.0,2026-07-02T04:58:00+08:00
C2A920,富貴角,2026-07-02T10:30:00+08:00,25.263783,121.565258,25.265556,121.557278,196.0,新北市,石門區,65000,65000220,晴,,,0.0,300.0,1.8,29.9,75.0,,,2.2,300.0,2026-07-02T09:58:00+08:00,4.5,300.0,2026-07-02T09:42:00+08:00,30.0,2026-07-02T10:22:00+08:00,25.3,2026-07-02T05:22:00+08:00
C2A880,福隆,2026-07-02T10:30:00+08:00,25.017842,121.942083,25.019167,121.934167,6.0,新北市,貢寮區,65000,65000260,多雲,,,0.0,150.0,1.2,32.8,65.0,,,1.7,130.0,2026-07-02T09:59:00+08:00,5.0,140.0,2026-07-02T09:57:00+08:00,33.0,2026-07-02T10:09:00+08:00,24.9,2026-07-02T04:17:00+08:00
C2A540,四堵,2026-07-02T10:30:00+08:00,24.8926,121.745736,24.894394,121.737519,401.0,新北市,坪林區,65000,65000200,晴,,,0.0,260.0,0.4,32.6,64.0,,,0.6,230.0,2026-07-02T09:35:00+08:00,1.3,210.0,2026-07-02T09:45:00+08:00,33.5,2026-07-02T10:19:00+08:00,21.5,2026-07-02T05:21:00+08:00
C2A560,福山,2026-07-02T10:30:00+08:00,24.776203,121.502811,24.778333,121.494583,405.0,新北市,烏來區,65000,65000290,晴,,,0.0,320.0,0.8,33.9,57.0,,,1.5,310.0,2026-07-02T09:52:00+08:00,3.5,270.0,2026-07-02T09:45:00+08:00,33.9,2026-07-02T10:28:00+08:00,21.3,2026-07-02T04:57:00+08:00
